Date Added,category,sellerlink,sellerlink-url,sellerstorefront-url,sellerproductcount,sellerratings,sellerdetails,seller business name,businessaddress,Count of seller brands,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,Hero Product 1 #ratings,Hero Product 2 #ratings,Sample brand name,Sample Brand URL
15-Nov-20,Garden,Seller 184,Seller 184-link,Seller 184-storefrontlink,1-16 of 60 results,98% positive in the last 12 months (57 ratings),"Impressum Einheuser-Petzke Dustow GbR Vertretungsberechtigte Gesellschafter: Frank Einheuser- Petzke & Temur Dustow Steuernummer: 208/5832/1046 Bernhard-Hahn-Str.18-20
 41812 Erkelenz
 NRW
 
 Telefon: 015253850778  SHOP: www.epd-kreativ-bauen.de
 
 E-Mail: epd-group@gmx.de Die Europäische Kommission stellt eine Plattform zur Online-Streitbeilegung (OS) bereit, die Sie hier finden ec.europa.eu/consumers/odr/. 
Wir sind bereit, an einem außergerichtlichen Schlichtungsverfahren vor einer Verbraucherschli...",Business Name:Einheuser-Petzke Dustow GbR,Bernhard-Hahn-Str.18-20z.Hd. Frank Einheuser-PetzkeErkelenz41812DE,3,0,0,0,44,37,kreativ bauen,https://www.amazon.de/-/en/kreativ-bauen/b/ref=bl_dp_s_web_18305850031?ie=UTF8&node=18305850031&field-lbr_brands_browse-bin=kreativ+bauen
15-Nov-20,Garden,Seller 185,Seller 185-link,Seller 185-storefrontlink,"1-16 of over 2,000 results",74% positive in the last 12 months (152 ratings),Kreigaven is committed to providing each customer with the highest standard of customer service.,Business Name:shen zhen shi tu shuo shang mao you xian gong si,longgangqupinghujiedaohehuashequhuanandadao1haohuananguojiyinshuazhipinbaozhuangwuliuquerqi2haolou4F020shenzhenshiguangdongsheng518000CN,9,21,21,25,445,343,MILECN,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=MILECN
15-Nov-20,Garden,Seller 186,Seller 186-link,Seller 186-storefrontlink,"1-16 of over 100,000 results",86% positive in the last 12 months (29 ratings),Kreis Bucket is committed to providing each customer with the highest standard of customer service.,Business Name:DUO KREIS LLC,951 Mariners Island Blvd Ste 300SAN MATEOCA94404-1560US,16,0,17,14,0,0,Pride Professional Tee System,https://www.amazon.de/-/en/Pride-Professional-Tee-System/b/ref=bl_dp_s_web_6914915031?ie=UTF8&node=6914915031&field-lbr_brands_browse-bin=Pride+Professional+Tee+System
15-Nov-20,Garden,Seller 187,Seller 187-link,Seller 187-storefrontlink,"1-16 of over 1,000 results",95% positive in the last 12 months (601 ratings),"Elektronische Kontaktmöglichkeit : Unsere e-Mail Adresse: schachkri@aol.com Telefon : 06245 9955738 Fax : 032222456773 Unsere Postanschrift: Krinke Kochen und Schenken Waldstr. 1A 68647 Biblis Inhaber: Michael Krinke Unsere Ust.ID Nr.: De220590698 _ _ Informationen zur Online-Streitbeilegung: Die EU-Kommission stellt eine Internetplattform zur Online-Beilegung von Streitigkeiten (sog. OS-Plattform"") bereit. Die OS-Plattform soll als Anlaufstelle zur außergerichtlichen Beilegung von Streitigkeite...",Business Name:Krinke Kochen und Schenken,Waldstr.1ABiblisHessen68647DE,16,8,6,4,11439,9068,Visit the Westmark Store,https://www.amazon.de/-/en/stores/Westmark/page/B38B9088-12E8-4CEB-A765-753EFEEA80C3?ref_=ast_bln
15-Nov-20,Garden,Seller 188,Seller 188-link,Seller 188-storefrontlink,1-16 of 403 results,73% positive in the last 12 months (103 ratings),Krispich is committed to providing each customer with the highest standard of customer service.,"Business Name:KTW(HONG KONG)Electronic Commerce Co., Limited",STALL V19 LEVEL 1 PLOVER COVEGARDEN3 PLOVER COVE RDTAI PONTHONG KONG000000HK,15,0,4,24,683,108,Kunyoxiu,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Kunyoxiu
15-Nov-20,Garden,Seller 189,Seller 189-link,Seller 189-storefrontlink,"1-16 of over 20,000 results",91% positive in the last 12 months (56 ratings),KRISSY is committed to providing each customer with the highest standard of customer service.,Business Name:KRISSY ART LIMITED,48 fifth avenue48CHELMSFORDessexCM1 4HDGB,1,0,0,7,3,1,KRISSY,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=KRISSY
15-Nov-20,Garden,Seller 190,Seller 190-link,Seller 190-storefrontlink,1-16 of 655 results,,Kristall Juwel Juweliergeschäft is committed to providing each customer with the highest standard of customer service.,Business Name:puyangfeiyangjidianshebeiyouxiangongsi,puyangxianjiefangdadaoyutieqiulujiaochakouxiangdong100milubeipuyangshihenansheng457100CN,3,0,0,0,0,0,SZPP,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=SZPP
15-Nov-20,Garden,Seller 191,Seller 191-link,Seller 191-storefrontlink,,100% positive in the last 12 months (10 ratings),kromac is committed to providing each customer with the highest standard of customer service.,Business Name:kromac Lamanna Francesco srl,VIA DI GIGLI 1/BCROTONEKR88900IT,0,0,0,0,0,0,Makita,https://www.amazon.de/-/en/Makita/b/ref=bl_dp_s_web_3200602031?ie=UTF8&node=3200602031&field-lbr_brands_browse-bin=Makita
15-Nov-20,Garden,Seller 192,Seller 192-link,Seller 192-storefrontlink,1-16 of 20 results,98% positive in the last 12 months (990 ratings),"Impressum Anbieterkennzeichnung: Kronenburg Handel GmbH
 Geschäftsführer: Wilhelmus Kronenburg
Bielefelder Str. 23
49176 Hilter
 Deutschland
 Email: info@kronenburg-handel.de
 Telefon: +49 5424 809 44 0
 Telefax: +49 5424 809 44 20
 WEEE-Nr.: DE 91330658
 USt-Ident.Nr.: DE 257558993
 Amtsgericht Osnabrück HRB201750
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Unter diesem Link finden Sie die Kontaktdaten der offiziell...",Business Name:Kronenburg Handel GmbH,Bielefelder Str.23Hilter am Teutoburger Wald49176DE,1,2,2,2,2229,2149,Kronenburg,https://www.amazon.de/-/en/Kronenburg/b/ref=bl_dp_s_web_19733491031?ie=UTF8&node=19733491031&field-lbr_brands_browse-bin=Kronenburg
15-Nov-20,Garden,Seller 193,Seller 193-link,Seller 193-storefrontlink,"1-16 of over 4,000 results",100% positive lifetime (1 total ratings),KRYSFOSTERTALD is committed to providing each customer with the highest standard of customer service.,Business Name:jininghongshunquanjiancaiyouxiangongsi,sishuixianquanlinzhenshiloucunjiningshishandongsheng272408CN,2,0,0,0,0,0,ZIJINJIAJU,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=ZIJINJIAJU
15-Nov-20,Garden,Seller 194,Seller 194-link,Seller 194-storefrontlink,"1-16 of over 1,000 results",88% positive in the last 12 months (25 ratings),Kryssie Roam is committed to providing each customer with the highest standard of customer service.,Business Name:henanxinzhinuojiudianguanliyouxiangongsi,zhenghualu59hao21shijiguangchang4haolou5ceng508haojinshuiquzhengzhoushihenansheng450008CN,3,13,11,12,30,20,Nicole Knupfer,https://www.amazon.de/-/en/Nicole-Knupfer/b/ref=bl_dp_s_web_20942976031?ie=UTF8&node=20942976031&field-lbr_brands_browse-bin=Nicole+Knupfer
15-Nov-20,Garden,Seller 195,Seller 195-link,Seller 195-storefrontlink,1-16 of 155 results,88% positive lifetime (16 total ratings),KS Graphik®Klaus SchiffmannAlte Papiermühle 1151688 WipperfürthTel.: 02267/5467Fax: 02267/7608www.ks-graphik.deinfo@ks-graphik.deUSt.-Id.-Nr.: DE176200506,Business Name:KS Graphik,Alte Papiermühle11Wipperfürth51688DE,3,0,0,0,5,4,VARIOGART exclusiv,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=VARIOGART+exclusiv
15-Nov-20,Garden,Seller 196,Seller 196-link,Seller 196-storefrontlink,"1-16 of over 20,000 results",97% positive in the last 12 months (197 ratings),"Impressum KS Licht- und Elektrotechnik GmbH
 Manderscheidtstr. 8 C
 45141 Essen Telefon: +49-201-89924-0
 Fax: +49-201-89924-124 E-Mail: Service@KS-Germany.com Geschäftsführer:
 Peter Gillet, Uwe van den Berg Handelsregister: Amtsgericht Essen, HRB 12736 Umsatzsteuer-Identifikationsnummer: DE 190673411 VerpackungsG-Reg-Nr.: DE1943486907742  Wir sind bereit, an einem außergerichtlichen Schlichtungsverfahren vor einer Verbraucherschlichtungsstelle teilzunehmen.
Zuständig ist die Allgemeine Verbraucher...",Business Name:KS Licht- u. Elektrotechnik GmbH,KS Licht- u. Elektrotechnik GmbHManderscheidtstraße 8CEssen45141DE,16,0,0,1,4889,1544,Visit the Paulmann Store,https://www.amazon.de/-/en/stores/Paulmann+Licht+GmbH/page/D412D51F-418C-4C96-9473-7C5F159198ED?ref_=ast_bln
15-Nov-20,Garden,Seller 197,Seller 197-link,Seller 197-storefrontlink,"1-16 of over 1,000 results",,KSANGS is committed to providing each customer with the highest standard of customer service.,Business Name:KunShanAngSuJiDianYouXianGongSi,KaiFaQuHeiLongJiangBeiLu48HaoLou303ShiKunShanJiangSuSheng215300CN,4,0,0,0,0,0,YLOVEK,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YLOVEK
15-Nov-20,Garden,Seller 198,Seller 198-link,Seller 198-storefrontlink,"1-16 of over 10,000 results",100% positive lifetime (7 total ratings),KSBGGFDS is committed to providing each customer with the highest standard of customer service.,Business Name:xianshibeilinqurouyuyanbaihuoshangmaodian,beilinqu changlefang 21hao2haolou 1danyuan 0402shixianshiShanxisheng710048CN,6,0,0,0,0,0,ZJDK,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZJDK
15-Nov-20,Garden,Seller 199,Seller 199-link,Seller 199-storefrontlink,1-16 of 62 results,99% positive in the last 12 months (202 ratings),"Anbieterkennzeichnung
Ina Sehm
Ksells
Albert-Schenk-Straße 13
09125 Chemnitz
Tel: 0371 272 86 36
E-Mail: info@ksells.deUmsatzsteuer-Identifikationsnummer gemäß § 27 a Umsatzsteuergesetz: DE288222891
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/Unter diesem Link finden Sie die Kontaktdaten der offiziellen Streitbeilegungsstellen: https://webgate.ec.europa.eu/odr/main/index.cfm?event=main.adr.show",Business Name:Ina Sehm,Albert-Schenk-Str. 13Chemnitz09125DE,14,0,0,1,6136,3664,BEVO,https://www.amazon.de/-/en/BEVO/b/ref=bl_dp_s_web_18699297031?ie=UTF8&node=18699297031&field-lbr_brands_browse-bin=BEVO
15-Nov-20,Garden,Seller 200,Seller 200-link,Seller 200-storefrontlink,1-16 of 458 results,,"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Jens Knaetsch
 KSJ-Shop
 Drewelow 57
 17392 Spantekow
 Deutschland
 Telefon: 015257860887
 E-Mail: ksj.shop@web.de
 USt-IdNr.: DE 310470492
 
 Wir sind seit 12.09.2019 Mitglied der Initiative ""FairCommerce"".
 Nähere Informationen hierzu finden Sie unter  fair-commerce.de. Alternative Streitbeilegung: 
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Unter diesem Link finden Sie die...",VAT Number:DE310470492,,15,0,0,0,11317,6298,Visit the Netatmo Store,https://www.amazon.de/-/en/stores/Netatmo/page/308064B5-AAEA-45FC-A690-761BFB7B8559?ref_=ast_bln
15-Nov-20,Garden,Seller 201,Seller 201-link,Seller 201-storefrontlink,1-16 of 703 results,97% positive in the last 12 months (103 ratings),"Impressum KTC Tec GmbH Herforder Straße 240 32120 Hiddenhausen Deutschland Telefon: 05221 - 93 915 90 Mail: info@ktc-tec.de Geschäftsführer: Kamil Thomas Cichon Handelsregister: Amtsgericht Bad Oeynhausen, HRB 15405 Umsatzsteuer-Identifikationsnummer: DE284159049 Die Europäische Kommission stellt eine Plattform zur Online-Streitbeilegung (OS) bereit, die Sie hier finden ec.europa.eu/consumers/odr/.Wir sind bereit, an einem außergerichtlichen Schlichtungsverfahren vor einer Verbraucherschlichtung...",Business Name:KTC Tec GmbH,Herforder Straße 240Hiddenhausen32120DE,1,0,4,3,275,150,KTC Tec,https://www.amazon.de/-/en/KTC-Tec/b/ref=bl_dp_s_web_19847931031?ie=UTF8&node=19847931031&field-lbr_brands_browse-bin=KTC+Tec
15-Nov-20,Garden,Seller 202,Seller 202-link,Seller 202-storefrontlink,1-16 of 315 results,97% positive in the last 12 months (58 ratings),"KTL GmbH
Import - Export - Vertrieb
Rudolf-Diesel-Str. 27
31311 Uetze
Telefon: 05173.2409944
Fax: 05173.2407688
Web: www.ktl-store.com
E-Mail: service@ktl-gmbh.de",Business Name:KTL GmbH,Rudolf-Diesel-Str. 27UetzeNiedersachsen31311DE,14,50,11,3,6887,6209,Visit the Outwell Store,https://www.amazon.de/-/en/stores/Outwell/page/BF5D6E63-CCCD-499B-93F6-8969B6F6DA95?ref_=ast_bln
15-Nov-20,Garden,Seller 203,Seller 203-link,Seller 203-storefrontlink,"1-16 of over 20,000 results",79% positive lifetime (24 total ratings),Kuaidianzou is committed to providing each customer with the highest standard of customer service.,Business Name:Nanjing wandesi huanbao keji Limited company,jiangningqu kexueyuan kaiyuanlu 280haoNanjingJiangsu211100CN,2,0,0,33,23,12,Lozse,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Lozse
15-Nov-20,Garden,Seller 204,Seller 204-link,Seller 204-storefrontlink,"1-16 of over 10,000 results",88% positive lifetime (8 total ratings),kuailebaobei is committed to providing each customer with the highest standard of customer service.,Business Name:liu lin xian zhang hui fang xiao bai huo dian,liu lin xian he changshang shalv liangshan xi033300CN,16,0,0,0,1,0,QFFL,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=QFFL
15-Nov-20,Garden,Seller 205,Seller 205-link,Seller 205-storefrontlink,"1-16 of over 1,000 results",100% positive lifetime (1 total ratings),kuailexilan is committed to providing each customer with the highest standard of customer service.,Business Name:cheng hua qu xi lan hao xue shang mao bu,cheng hua qu yu shuang lu 150 hao fu 31 haocheng du shisi chuan sheng610000CN,15,0,0,0,0,0,WZHFLOWERSTAND,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WZHFLOWERSTAND
15-Nov-20,Garden,Seller 206,Seller 206-link,Seller 206-storefrontlink,"1-16 of over 3,000 results",100% positive lifetime (3 total ratings),KuaiLeZhiJia is committed to providing each customer with the highest standard of customer service.,Business Name:WenJiangQuSuoKeLaFuZhuangJingYingBu,ChengDuShiWenJiangQuLiuChengZhenWenWuLu185HaoChengDuSiChuan611100CN,5,0,0,0,1,0,ZSDGY,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=ZSDGY
15-Nov-20,Garden,Seller 207,Seller 207-link,Seller 207-storefrontlink,"1-16 of over 7,000 results",100% positive lifetime (1 total ratings),"Kubustotaal ist ein Komplettanbieter von Büromaterial und Hobbyprodukten.
 In unserem Sortiment haben wir viele A-Marken wie Stabilo, Edding, Parker, Faber Castell.
 Zusätzlich zu unserer Marke A bieten wir auch Handelsmarkenartikel zu einem wettbewerbsfähigen Preis an. 
The European Commission provides for an Online Dispute Resolution Platform, which you can access here: https://ec.europa.eu/consumers/odr/

Please see the following link for the nationally appointed Alternative Dispute Resolution bod...",Business Name:Kubustotaal vof,Theemsweg 99SpijkenisseNederland3201LTNL,16,0,0,0,66776,20759,Visit the tesa Store,https://www.amazon.de/-/en/stores/tesa/page/12E699E9-FA20-4BC9-A12B-8A9CDE0C446C?ref_=ast_bln
15-Nov-20,Garden,Seller 208,Seller 208-link,Seller 208-storefrontlink,1-16 of 115 results,75% positive lifetime (8 total ratings),KUGEE is committed to providing each customer with the highest standard of customer service.,Business Name:baodingbaigoukugepijuyouxiangongsi,wuyiluzhongduannancebaigouzhenbaoding hebei074004CN,2,0,0,25,14,8,saonan,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=saonan
15-Nov-20,Garden,Seller 209,Seller 209-link,Seller 209-storefrontlink,1-16 of 836 results,100% positive in the last 12 months (35 ratings),IMPRESSUMBrigitte FinkErlenweg 149413 DinklageDeutschlandTel: 04443-91217E-Mail: buchfink.brigitte.fink@googlemail.comUmsatzsteuer-Identifikationsnummer gemäß § 27 a Umsatzsteuergesetz: DE 262247716Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung anUnter diesem Link finden Sie die Kontaktdaten der offiziellen Streitbeilegungsstellen: https://webgate.ec.europa.eu/odr/main/index.cfm?event=main.adr.show,Business Name:Brigitte Fink,Erlenweg1Dinklage49413DE,14,0,0,0,11917,5800,Zippo,https://www.amazon.de/-/en/Zippo/b/ref=bl_dp_s_web_1682851031?ie=UTF8&node=1682851031&field-lbr_brands_browse-bin=Zippo
15-Nov-20,Garden,Seller 210,Seller 210-link,Seller 210-storefrontlink,"1-16 of over 2,000 results",,kumao is committed to providing each customer with the highest standard of customer service.,Business Name:Shanxi kumao kejiyouxiangongsi,lvchangxiang41hao gao2A zhuang801haowanbailinqu xinghuaxijietaiyuanshiShanxisheng030000CN,2,0,0,0,1,0,NAXIAOTIAO,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=NAXIAOTIAO
15-Nov-20,Garden,Seller 211,Seller 211-link,Seller 211-storefrontlink,"1-16 of over 10,000 results",100% positive lifetime (1 total ratings),KunJieShang is committed to providing each customer with the highest standard of customer service.,Business Name:shenzhenshifutianqukunjieshangshipinshanghang,futianquxiangmihujiedaozhuzilinzizhuliudaoyihuajie8hao2pushenzhenguangdong518000CN,15,0,0,0,1,1,Nologo,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Nologo
15-Nov-20,Garden,Seller 212,Seller 212-link,Seller 212-storefrontlink,"1-16 of over 3,000 results",,KunMingZhaoQuShangMaoYouXianGongSi is committed to providing each customer with the highest standard of customer service.,Business Name:KunMingZhaoQuShangMaoYouXianGongSi-LiuWei,YunNanShengKunMingShiGuanDuQuWanKeMeiLiZhiCheng5Qi1-CDong1401HaoKunMingShiYunNanSheng650200CN,4,0,0,0,0,0,WSKL,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WSKL
15-Nov-20,Garden,Seller 213,Seller 213-link,Seller 213-storefrontlink,1-16 of 561 results,,kunncenfly is committed to providing each customer with the highest standard of customer service.,Business Name:zhoukoukunchengshangmaoyouxianzerengongsi,xiangchengshi jialingzhenjialingcun9haoyuanzhoukoushiHenansheng466200CN,1,0,0,0,1,0,QIROG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=QIROG
15-Nov-20,Garden,Seller 214,Seller 214-link,Seller 214-storefrontlink,1-16 of 84 results,100% positive lifetime (2 total ratings),KunstoffWelt is committed to providing each customer with the highest standard of customer service.,Business Name:WEBAR Mariusz Kobeszko,Ks. St. Andrukiewicza11/33Bia_ystokPodlaskie15-204PL,13,0,0,0,1538,581,Prosperplast,https://www.amazon.de/-/en/Prosperplast/b/ref=bl_dp_s_web_15230055031?ie=UTF8&node=15230055031&field-lbr_brands_browse-bin=Prosperplast
15-Nov-20,Garden,Seller 215,Seller 215-link,Seller 215-storefrontlink,"1-16 of over 2,000 results",96% positive in the last 12 months (421 ratings),"Impressum
 Gesetzliche Anbieterkennung:
 AST Media & Event GmbH & Co. KG
 Am Schlossberg 9
 84555 Jettenbach
 Deutschland
 Telefon: 08638982790
 Telefax: 086389827919
 E-Mail: info@ast-mediaevent.de
 USt-IdNr.: DE259391487
 eingetragen im Handelsregister des Amtsgerichtes Traunstein
 Handelsregisternummer HRA 9779
 vertreten durch die persönlich haftende Gesellschafterin
 AST Verwaltungs GmbH
 diese vertreten durch den Geschäftsführer Andreas Seidinger, Rainer Fiedler
Am Schlossberg 9, 84555 Jettenbach, Deuts...",Business Name:AST Media&Event GmbH&Co.KG,Am Schloßberg 9DeutschlandJettenbach84555DE,16,3,3,3,701,362,bambus-discount.com,https://www.amazon.de/-/en/bambus-discount-com/b/ref=bl_dp_s_web_17768671031?ie=UTF8&node=17768671031&field-lbr_brands_browse-bin=bambus-discount.com
15-Nov-20,Garden,Seller 216,Seller 216-link,Seller 216-storefrontlink,3 results,75% positive lifetime (12 total ratings),Kunst-Werk eu is committed to providing each customer with the highest standard of customer service.,,,1,0,0,20,10,9,Kunst-Werk,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Kunst-Werk
15-Nov-20,Garden,Seller 217,Seller 217-link,Seller 217-storefrontlink,"1-16 of over 10,000 results",81% positive in the last 12 months (53 ratings),KUOZEN is committed to providing each customer with the highest standard of customer service.,Business Name:LUOYANGSHIKUOZENGMAOYIYOUXIANGONGSI,YICHUANXIANMINGGAOZHENZHONGXICUNBEIHUANLU10HAOLUOYANGHENAN471000CN,15,0,0,17,335,36,ZUOLUO,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZUOLUO
